ts	current	anon	file	pgmajfault	io_read_bytes	events_high	events_oom
16:46:58	3878719488	3426603008	245698560	8518	40419328	0	0
16:47:03	3879948288	3426603008	245698560	8518	40419328	0	0
16:47:08	3879931904	3426603008	245698560	8518	40419328	0	0
16:47:13	3879931904	3426627584	245698560	8518	40419328	0	0
16:47:18	3879886848	3426627584	245698560	8518	40419328	0	0
16:47:24	3879927808	3426627584	245698560	8518	40419328	0	0
16:47:29	3879272448	3426627584	245698560	8518	40419328	0	0
16:47:34	3879604224	3426627584	245698560	8518	40419328	0	0
16:47:39	3880435712	3426627584	245698560	8518	40419328	0	0
16:47:44	3880538112	3426627584	245698560	8518	40419328	0	0
16:47:49	3880665088	3426627584	245698560	8518	40419328	0	0
16:47:54	3880423424	3426627584	245698560	8518	40419328	0	0
16:47:59	3880251392	3426627584	245698560	8518	40419328	0	0
16:48:04	3880169472	3426627584	245698560	8518	40419328	0	0
16:48:09	3879956480	3426627584	245698560	8518	40419328	0	0
16:48:14	3880329216	3426627584	245698560	8518	40419328	0	0
16:48:19	3880140800	3426627584	245698560	8518	40419328	0	0
16:48:24	3880411136	3426627584	245698560	8518	40419328	0	0
16:48:29	3880341504	3426627584	245698560	8518	40419328	0	0
16:48:34	3880583168	3425996800	245698560	8518	40419328	0	0
16:48:39	3880239104	3426627584	245698560	8518	40419328	0	0
16:48:44	3880239104	3426627584	245698560	8518	40419328	0	0
16:48:49	3880132608	3426627584	245698560	8518	40419328	0	0
16:48:54	3880660992	3426648064	245698560	8518	40419328	0	0
16:48:59	3880202240	3426648064	245698560	8518	40419328	0	0
16:49:04	3880030208	3426648064	245698560	8518	40419328	0	0
16:49:09	3881160704	3426648064	245698560	8518	40624128	0	0
16:49:14	3880939520	3426648064	245903360	8568	40624128	0	0
16:49:19	3881267200	3426648064	245903360	8568	40624128	0	0
16:49:24	3881508864	3426664448	245903360	8568	40624128	0	0
16:49:29	3880689664	3426668544	245903360	8568	40751104	0	0
16:49:34	3880099840	3426668544	246030336	8599	40751104	0	0
16:49:39	3880353792	3426668544	246030336	8599	40751104	0	0
16:49:44	3879964672	3426668544	246030336	8599	40751104	0	0
16:49:49	3880673280	3426668544	246030336	8599	40751104	0	0
16:49:54	3880652800	3426668544	246030336	8599	40751104	0	0
16:49:59	3880116224	3426668544	246030336	8599	40751104	0	0
16:50:04	3879641088	3426668544	246030336	8599	40751104	0	0
16:50:09	3879895040	3426668544	246030336	8599	40751104	0	0
16:50:14	3880095744	3426668544	246030336	8599	40751104	0	0
16:50:19	3879989248	3426668544	246030336	8599	40751104	0	0
16:50:24	3880529920	3426668544	246030336	8599	40751104	0	0
16:50:29	3880038400	3426668544	246030336	8599	40751104	0	0
16:50:34	3879854080	3426668544	246030336	8599	40751104	0	0
16:50:39	3879804928	3426668544	246030336	8599	40751104	0	0
16:50:44	3880644608	3426668544	246095872	8615	40816640	0	0
16:50:49	3879944192	3426668544	246095872	8615	40816640	0	0
16:50:54	3879940096	3426668544	246095872	8615	40816640	0	0
16:50:59	3880017920	3426668544	246095872	8615	40816640	0	0
16:51:04	3880275968	3426668544	246300672	8665	41021440	0	0
16:51:09	3880275968	3426668544	246300672	8665	41021440	0	0
16:51:14	3880230912	3426668544	246300672	8665	41021440	0	0
16:51:19	3880550400	3426668544	246300672	8665	41185280	0	0
16:51:25	3880255488	3426668544	246464512	8705	41185280	0	0
16:51:30	3880243200	3426668544	246464512	8705	41185280	0	0
16:51:35	3881086976	3426668544	246464512	8705	41185280	0	0
16:51:40	3881648128	3426668544	246620160	8743	41340928	0	0
16:51:45	3880992768	3426668544	246620160	8743	41340928	0	0
16:51:50	3881058304	3426668544	246620160	8743	41340928	0	0
16:51:55	3881058304	3426668544	246620160	8743	41340928	0	0
16:52:00	3881869312	3426668544	247197696	8831	41918464	0	0
16:52:05	3881906176	3426668544	247197696	8831	41918464	0	0
